question,contexts,ground_truth,evolution_type,metadata,episode_done
What is the minimum germination rate for soybean seeds to meet the requirements for soybean crops?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Seeds should have a germination rate of at least 80%', 'Crop harvesting_guidelines_are': 'Harvest when 85-90% pods have turned brown and lost their green color. The moisture content of the seeds should be around 10-12%.', 'Crop storage_guidelines_are': 'Store in a cool, dry place. Use hermetic storage bags for long-term storage.', 'Crop weed_management_needs_are WeedManagement weed_name': 'Broadleaf weeds, Grasses', 'Crop weed_management_needs_are weed_types': 'Echinochloa'}""]",Seeds should have a germination rate of at least 80%,reasoning,[{}],True
"What are the requirements for soybean growth in Madhya Pradesh, including seed germination rate, harvesting and storage guidelines, and the growing zone?","[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Seeds should have a germination rate of at least 80%', 'Crop harvesting_guidelines_are': 'Harvest when 85-90% pods have turned brown and lost their green color. The moisture content of the seeds should be around 10-12%.', 'Crop storage_guidelines_are': 'Store in a cool, dry place. Use hermetic storage bags for long-term storage.', 'Crop has_growing_zones CropGrowingZones CropGrowingZone  name': 'Madhya Pradesh', 'Crop has_growing_zones CropGrowingZones CropGrowingZone  has_seed_recommendations SeedList has_late_sowing_time SowingTime start_date': '2022-07-01', 'Crop has_growing_zones CropGrowingZones CropGrowingZone  has_seed_recommendations SeedList has_late_sowing_time SowingTime end_date': '2022-07-31'}""]","Soybean requires seeds with a germination rate of at least 80%. For harvesting, it is recommended to harvest when 85-90% of the pods have turned brown and lost their green color, and the moisture content of the seeds should be around 10-12%. For storage, soybean should be stored in a cool, dry place, and hermetic storage bags can be used for long-term storage. Soybean is grown in Madhya Pradesh.",reasoning,[{}],True
What is the minimum percentage of sprouted seeds needed to meet the germination rate requirement for soybeans?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Seeds should have a germination rate of at least 80%', 'Crop harvesting_guidelines_are': 'Harvest when 85-90% pods have turned brown and lost their green color. The moisture content of the seeds should be around 10-12%.', 'Crop storage_guidelines_are': 'Store in a cool, dry place. Use hermetic storage bags for long-term storage.', 'Crop has_growing_zones CropGrowingZones CropGrowingZone  name': 'Madhya Pradesh', 'Crop has_growing_zones CropGrowingZones CropGrowingZone  has_seed_recommendations SeedList has_early_sowing_time SowingTime start_date': '2022-06-01', 'Crop has_growing_zones CropGrowingZones CropGrowingZone  has_seed_recommendations SeedList has_early_sowing_time SowingTime end_date': '2022-06-30'}""]",Seeds should have a germination rate of at least 80%,reasoning,[{}],True
What is the minimum germination percentage for soybean seeds to pass the test?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Seeds should have more than 80% germination.', 'Crop harvesting_guidelines_are': 'Harvest when 85-90% pods turn brown and hard.', 'Crop storage_guidelines_are': 'Store in cool and dry place.', 'Crop has_growing_zones CropGrowingZones CropGrowingZone  name': 'Central India', 'Crop has_growing_zones CropGrowingZones CropGrowingZone has_regions': 'Madhya Pradesh'}""]",Seeds should have more than 80% germination.,reasoning,[{}],True
What are the requirements for a seed germination test for soybean variety MAUS 158 in the Central Zone this year?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'N/A', 'Crop harvesting_guidelines_are': 'N/A', 'Crop storage_guidelines_are': 'N/A', 'Crop has_growing_zones CropGrowingZones name': 'Central Zone', 'Crop has_growing_zones CropGrowingZones has_seed_recommendations SeedList variety_name': 'MAUS 158', 'Crop has_growing_zones CropGrowingZones has_seed_recommendations SeedList has_late_sowing_time SowingTime start_date': '2010-01-01', 'Crop has_growing_zones CropGrowingZones has_seed_recommendations SeedList has_late_sowing_time SowingTime end_date': '2010-12-31'}""]",N/A,reasoning,[{}],True
What is the temperature range for soybean germination and how does it compare to the temperature requirements for flowering and grain filling?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Farmers are advised to check germination status of seed purchased/available with them before sowing. To ensure optimum plant population and thereby good yield, minimum 70% germination is essential.', 'Crop harvesting_guidelines_are': 'Optimum time of harvesting is very important for soybean as it causes yield loss due to shattering and seed viability loss due to field weathering. Initiation of change of pod color (physiological maturity) of soybean is the right indication to go for harvesting. At this time, the moisture percentage of soybean seed is around 14-16%.', 'Crop storage_guidelines_are': 'The storage place should be cool with aeration and insect free. The soybean bags should be kept upright as far as possible. If stacking is to be done, it should be only up to 4-5 bags of not more than 5 feet height (using platform) in order to maintain the viability/germination of soybean seed.', 'Crop has_temperature_requirements TemperatureRequirements for_germination': '15-30°C', 'Crop has_temperature_requirements TemperatureRequirements for_flowering': '20-30°C', 'Crop has_temperature_requirements TemperatureRequirements for_grain_filling': '20-30°C', 'Crop has_temperature_requirements TemperatureRequirements negative_effect': 'Temperature above 35°C and below 10°C'}""]",The temperature range for soybean germination is 15-30°C. This is the same temperature range for flowering and grain filling.,reasoning,[{}],True
Which region in Rajasthan is in the Central Zone for soybean cultivation?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'N/A', 'Crop harvesting_guidelines_are': 'N/A', 'Crop storage_guidelines_are': 'N/A', 'Crop has_growing_zones CropGrowingZones name': 'Central Zone', 'Crop has_growing_zones has_regions': 'Rajasthan'}""]",nan,reasoning,[{}],True
Why do farmers need to check soybean seed germination before sowing and how does it affect plant population and yield?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Farmers are advised to check germination status of seed purchased/available with them before sowing. To ensure optimum plant population and thereby good yield, minimum 70% germination is essential.', 'Crop harvesting_guidelines_are': 'Optimum time of harvesting is very important for soybean as it causes yield loss due to shattering and seed viability loss due to field weathering. Initiation of change of pod color (physiological maturity) of soybean is the right indication to go for harvesting. At this time, the moisture percentage of soybean seed is around 14-16%.', 'Crop storage_guidelines_are': 'The storage place should be cool with aeration and insect free. The soybean bags should be kept upright as far as possible. If stacking is to be done, it should be only up to 4-5 bags of not more than 5 feet height (using platform) in order to maintain the viability/germination of soybean seed.', 'Crop has_growing_zones CropGrowingZones CropGrowingZone  name': 'North Plain zone', 'Crop has_growing_zones CropGrowingZones CropGrowingZone  has_seed_recommendations SeedList has_fertilizer_application_requirements Fertilization nutrient_name': 'NPKS', 'Crop has_growing_zones CropGrowingZones CropGrowingZone  has_seed_recommendations SeedList has_fertilizer_application_requirements Fertilization quantity': '25 kg of N, 75 kg of P, 25 kg of K, and 37.5 kg of S per hectare', 'Crop has_growing_zones CropGrowingZones CropGrowingZone  has_seed_recommendations SeedList has_fertilizer_application_requirements Fertilization stage_of_application': 'At the time of sowing'}""]","Farmers are advised to check germination status of seed purchased/available with them before sowing. To ensure optimum plant population and thereby good yield, minimum 70% germination is essential.",reasoning,[{}],True
"What is the ideal temperature range for grain filling in soybean crops, taking into account germination, flowering, and the negative impact of high temperatures?","[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Seeds should have a germination rate of at least 80%', 'Crop harvesting_guidelines_are': 'Harvest when 85-90% pods have turned brown and lost their green color. The moisture content of the seeds should be around 10-12%.', 'Crop storage_guidelines_are': 'Store in a cool, dry place. Use hermetic storage bags for long-term storage.', 'Crop has_temperature_requirements TemperatureRequirements for_germination': '15-30°C', 'Crop has_temperature_requirements TemperatureRequirements for_flowering': '20-30°C', 'Crop has_temperature_requirements TemperatureRequirements for_grain_filling': '20-25°C', 'Crop has_temperature_requirements TemperatureRequirements negative_effect': 'Temperature above 35°C'}""]","The ideal temperature range for grain filling in soybean crops, taking into account germination, flowering, and the negative impact of high temperatures, is 20-25°C.",reasoning,[{}],True
What is the minimum germination percentage for soybean seeds to meet the requirements?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Seeds should have more than 80% germination.', 'Crop harvesting_guidelines_are': 'Harvest when 85-90% pods turn brown and hard.', 'Crop storage_guidelines_are': 'Store in cool and dry place.', 'Crop has_growing_zones CropGrowingZones CropGrowingZone  name': 'Central India', 'Crop has_growing_zones CropGrowingZones CropGrowingZone  has_seed_recommendations SeedList has_late_sowing_time SowingTime start_date': '25-July', 'Crop has_growing_zones CropGrowingZones CropGrowingZone  has_seed_recommendations SeedList has_late_sowing_time SowingTime end_date': '10-August'}""]",Seeds should have more than 80% germination.,reasoning,[{}],True
